room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4290911,2603152,Entire home/apt,Southwark,Cathedrals,16,4.0,4,1.0,197.0,1,51.503118,-0.104389,2015-01-18 02:52:19.891
4290947,21637377,Private room,Hackney,London Fields,0,,2,1.0,93.0,1,51.542338,-0.05667,2015-01-18 05:19:22.306
4291319,22272597,Private room,Ealing,Walpole,0,,2,1.0,88.0,1,51.511008,-0.305839,2015-01-18 13:35:16.551
4291541,22279491,Entire home/apt,Hackney,London Fields,0,,2,2.0,337.0,1,51.543326,-0.056307,2015-01-18 11:03:41.103
4291589,13762978,Private room,Tower Hamlets,Whitechapel,4,4.5,3,1.0,84.0,1,51.509639,-0.064259,2015-01-17 20:25:44.155
4291647,10215600,Entire home/apt,Westminster,St. James's,7,5.0,3,2.0,301.0,2,51.507714,-0.138587,2015-01-18 00:30:44.828
4291744,9827606,Entire home/apt,Hammersmith and Fulham,Askew,0,,4,2.0,131.0,1,51.503932,-0.246759,2015-01-18 07:20:49.650
4291904,5648787,Entire home/apt,Lewisham,New Cross,3,5.0,2,0.0,131.0,1,51.479751,-0.045967,2015-01-18 00:34:53.165
4291914,9329275,Entire home/apt,Southwark,The Lane,4,5.0,2,1.0,144.0,2,51.463861,-0.072349,2015-01-18 01:19:34.794
4292116,15510568,Private room,Islington,St. Mary's,5,4.5,2,1.0,84.0,2,51.539836,-0.097244,2015-01-17 21:28:22.486
4292181,22282877,Private room,Hammersmith and Fulham,Avonmore and Brook Green,4,4.5,2,1.0,94.0,1,51.493319,-0.204664,2015-01-18 02:08:10.168
4292560,1432477,Entire home/apt,Kensington and Chelsea,Colville,7,4.5,6,3.0,634.0,2,51.518255,-0.206391,2015-01-18 10:43:34.305
4292793,12366706,Entire home/apt,Southwark,Chaucer,10,4.5,2,1.0,159.0,2,51.496907,-0.082154,2015-01-18 09:02:05.206
4293176,22287182,Private room,Bromley,Plaistow and Sundridge,2,5.0,1,1.0,52.0,1,51.414919,0.04462,2015-01-18 00:01:44.066
4293397,16784187,Private room,Tower Hamlets,Whitechapel,1,,6,1.0,159.0,1,51.516735,-0.066852,2015-01-17 21:32:54.882
4293566,1829185,Entire home/apt,Kensington and Chelsea,Redcliffe,0,,2,1.0,337.0,1,51.484925,-0.186141,2015-01-18 09:20:52.576
4293706,612745,Private room,Lambeth,Gipsy Hill,2,4.5,2,1.0,82.0,1,51.421266,-0.084374,2015-01-18 01:19:45.895
4294207,6539888,Entire home/apt,Islington,Clerkenwell,0,,4,2.0,262.0,2,51.530176,-0.10795,2015-01-18 00:30:59.323
4294491,22287182,Private room,Bromley,Bickley,0,,1,1.0,52.0,1,51.413258,0.04457,2015-01-18 02:35:40.194
4294785,13917619,Private room,Merton,Trinity,3,4.5,2,1.0,65.0,3,51.419576,-0.197131,2015-01-18 05:11:06.879
4294920,13450036,Entire home/apt,Merton,Hillside,3,5.0,4,2.0,279.0,10,51.422005,-0.211843,2015-01-17 20:37:55.844
4295176,428488,Entire home/apt,Hackney,Victoria,3,4.5,6,3.0,277.0,1,51.540372,-0.048751,2015-01-17 20:37:57.555
4295826,3313428,Private room,Westminster,Regent's Park,2,4.0,2,1.0,122.0,2,51.52831,-0.174319,2015-01-18 06:22:27.842
4295921,22301458,Entire home/apt,Hackney,Hoxton West,0,,3,1.0,252.0,1,51.527172,-0.087772,2015-01-18 13:07:07.720
4295978,7095656,Entire home/apt,Waltham Forest,Wood Street,0,,6,2.0,225.0,7,51.583283,0.002016,2015-01-17 23:06:01.003
4296012,3278285,Private room,Westminster,Warwick,12,4.5,2,1.0,84.0,1,51.488545,-0.141263,2015-01-18 01:29:28.373
4296493,22304768,Private room,Redbridge,Fullwell,0,,1,1.0,75.0,3,51.595427,0.053847,2015-01-17 23:17:39.663
4297865,115774,Private room,Camden,Haverstock,0,,2,1.0,150.0,1,51.547379,-0.159714,2015-01-18 05:45:06.004
4298000,18441913,Private room,Lambeth,Streatham Wells,1,4.0,2,1.0,66.0,1,51.435603,-0.127408,2015-01-17 21:13:22.800
4298091,21725175,Private room,Kingston upon Thames,Grove,0,,2,1.0,118.0,1,51.407692,-0.305915,2015-01-18 03:41:58.791
4298364,22315724,Entire home/apt,Westminster,West End,19,4.5,2,1.0,224.0,1,51.512008,-0.134298,2015-01-18 04:51:36.305
4298601,2403719,Entire home/apt,Tower Hamlets,Bow West,1,5.0,5,2.0,234.0,4,51.535493,-0.052523,2015-01-18 03:33:19.912
4298631,7817505,Private room,Haringey,Northumberland Park,1,,2,1.0,75.0,1,51.602405,-0.069605,2015-01-18 05:36:40.647
4298697,21442258,Entire home/apt,Hackney,Hackney Central,0,,2,1.0,150.0,1,51.54615,-0.05893,2015-01-18 10:10:39.549
4298717,22317227,Entire home/apt,Westminster,St. James's,3,3.5,5,2.0,243.0,1,51.495163,-0.131601,2015-01-18 11:38:41.215
4298806,7329335,Entire home/apt,Tower Hamlets,Bow East,3,5.0,2,1.0,148.0,2,51.531988,-0.021476,2015-01-17 23:53:54.655
4299032,857701,Entire home/apt,Camden,Holborn and Covent Garden,3,5.0,9,3.0,864.0,1,51.514868,-0.126437,2015-01-17 21:46:37.304
4299129,22318536,Private room,Hackney,Hackney Downs,0,,2,1.0,112.0,1,51.556492,-0.067681,2015-01-18 04:38:44.616
4299323,22318575,Entire home/apt,Southwark,Village,0,,4,3.0,243.0,7,51.455141,-0.085264,2015-01-18 00:14:13.959
4299393,16302482,Entire home/apt,Lambeth,Oval,6,2.5,4,1.0,187.0,1,51.485698,-0.124655,2015-01-18 05:11:26.216
4299597,22320500,Private room,Tower Hamlets,Bow East,1,5.0,1,1.0,206.0,1,51.536092,-0.022528,2015-01-18 01:34:28.342
4299629,3185353,Entire home/apt,Hammersmith and Fulham,College Park and Old Oak,1,5.0,9,3.0,468.0,1,51.51428,-0.248409,2015-01-18 03:50:00.825
4299637,7278622,Entire home/apt,Southwark,Newington,0,,6,2.0,318.0,6,51.48601,-0.106162,2015-01-18 04:22:22.466
4299675,2074840,Entire home/apt,Camden,Holborn and Covent Garden,0,,2,1.0,243.0,7,51.522406,-0.117214,2015-01-18 07:00:48.241
4299776,22321500,Entire home/apt,Newham,Manor Park,0,,4,1.0,75.0,1,51.547966,0.051865,2015-01-17 16:59:18.500
4299809,16280212,Entire home/apt,Kensington and Chelsea,Royal Hospital,1,,2,2.0,337.0,1,51.490301,-0.156701,2015-01-17 22:28:02.426
4299835,4525267,Entire home/apt,Kensington and Chelsea,Norland,1,5.0,2,1.0,234.0,2,51.50883,-0.203868,2015-01-18 00:14:15.397
4299866,22321630,Private room,Southwark,Livesey,0,,2,1.0,56.0,4,51.480595,-0.06368,2015-01-18 02:32:05.080
4299878,2074840,Entire home/apt,Camden,Holborn and Covent Garden,1,5.0,2,1.0,243.0,7,51.520599,-0.10624,2015-01-18 03:19:43.226
4300458,16280212,Entire home/apt,Kensington and Chelsea,Redcliffe,2,5.0,2,1.0,243.0,1,51.486004,-0.185782,2015-01-18 08:01:01.988
4300694,101037,Entire home/apt,Kensington and Chelsea,Campden,3,4.5,4,2.0,372.0,1,51.504797,-0.193555,2015-01-18 06:40:05.586
4300874,7907513,Entire home/apt,Hackney,De Beauvoir,5,5.0,4,2.0,279.0,2,51.545735,-0.076869,2015-01-18 01:20:19.529
4300895,22326241,Private room,Hammersmith and Fulham,Shepherd's Bush Green,0,,1,1.0,92.0,1,51.502324,-0.231408,2015-01-18 02:53:03.252
4300936,22322678,Entire home/apt,Islington,Barnsbury,0,,2,0.0,148.0,6,51.543137,-0.111171,2015-01-18 05:40:43.528
4301395,8988452,Entire home/apt,Barnet,East Finchley,0,,3,2.0,215.0,10,51.593715,-0.177318,2015-01-18 01:59:44.368
4301626,22328505,Entire home/apt,Hackney,King's Park,0,,4,2.0,225.0,5,51.557142,-0.044462,2015-01-18 00:09:35.269
4302201,3559594,Private room,Hackney,Brownswood,2,5.0,2,1.0,90.0,1,51.563972,-0.101742,2015-01-18 04:39:06.199
4302340,252154,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,0,,4,1.0,339.0,2,51.495196,-0.165043,2015-01-17 20:22:28.913
4302379,1525880,Entire home/apt,Tower Hamlets,Canary Wharf,3,4.5,6,2.0,178.0,3,51.500748,-0.023624,2015-01-17 23:10:19.916
4302382,20560641,Private room,Lambeth,St. Leonard's,1,5.0,2,1.0,112.0,1,51.431238,-0.131546,2015-01-17 23:21:40.995
4302490,22332876,Entire home/apt,Richmond upon Thames,Whitton,3,4.5,2,1.0,84.0,2,51.451891,-0.368845,2015-01-18 06:56:29.898
4302535,830794,Private room,Westminster,Warwick,3,4.5,1,1.0,84.0,2,51.493195,-0.145869,2015-01-18 10:01:30.714
4302608,22333075,Entire home/apt,Hammersmith and Fulham,Shepherd's Bush Green,1,5.0,2,0.0,172.0,1,51.509958,-0.23122,2015-01-17 21:13:30.034
4303068,22335344,Entire home/apt,Richmond upon Thames,West Twickenham,1,5.0,4,1.0,561.0,1,51.441064,-0.347166,2015-01-18 11:35:17.280
4303183,10712253,Entire home/apt,Lewisham,Evelyn,3,4.5,4,1.0,131.0,2,51.484498,-0.039628,2015-01-18 01:43:05.936
4303234,19856468,Entire home/apt,Ealing,Ealing Common,1,5.0,2,0.0,93.0,2,51.50803,-0.296546,2015-01-18 05:16:20.609
4303290,2811685,Private room,Islington,Clerkenwell,5,5.0,2,1.0,140.0,1,51.530348,-0.113915,2015-01-18 09:06:02.831
4303393,7115975,Entire home/apt,Southwark,Cathedrals,2,4.5,4,2.0,328.0,2,51.5033,-0.102911,2015-01-17 22:28:32.677
4303394,5187763,Private room,Islington,St. Mary's,2,4.5,2,1.0,110.0,3,51.54571,-0.107988,2015-01-17 22:32:55.960
4303558,1602839,Private room,Tower Hamlets,Canary Wharf,0,,2,1.0,159.0,1,51.49731,-0.021619,2015-01-18 09:57:15.687
4303683,18194917,Private room,Croydon,Addiscombe,1,5.0,2,1.0,66.0,1,51.382164,-0.086038,2015-01-18 00:48:33.759
4303723,511794,Entire home/apt,Westminster,Bayswater,3,5.0,2,1.0,243.0,1,51.51822,-0.196117,2015-01-18 03:42:21.304
4303735,15990831,Private room,Tower Hamlets,Canary Wharf,0,,2,1.0,185.0,1,51.497136,-0.021107,2015-01-18 04:30:14.150
4303986,22341396,Shared room,Brent,Harlesden,0,,2,1.0,129.0,1,51.547136,-0.253295,2015-01-18 04:10:49.738
4304097,2675332,Private room,Wandsworth,Nightingale,0,,2,1.0,92.0,1,51.44547,-0.157538,2015-01-18 11:54:34.468
4304177,19018245,Private room,Hackney,Hoxton West,1,5.0,2,1.0,94.0,4,51.528147,-0.085563,2015-01-17 23:33:48.625
4304204,15351802,Entire home/apt,Islington,St. George's,12,4.0,2,1.0,109.0,2,51.551463,-0.130245,2015-01-18 01:30:12.586
4304682,10811728,Entire home/apt,Newham,Beckton,4,4.0,6,2.0,215.0,1,51.515218,0.055843,2015-01-17 23:06:29.730
4305787,22352684,Private room,Southwark,Newington,7,4.5,3,1.0,67.0,1,51.489347,-0.098437,2015-01-18 04:47:20.861
4306054,11639432,Entire home/apt,Hammersmith and Fulham,Ravenscourt Park,1,4.0,3,2.0,187.0,2,51.493409,-0.235155,2015-01-18 05:33:00.962
4306484,850697,Private room,Tower Hamlets,St. Dunstan's,1,5.0,2,1.0,148.0,3,51.520583,-0.040315,2015-01-17 23:46:37.994
4306536,1776316,Entire home/apt,Wandsworth,Southfields,2,5.0,4,1.0,169.0,2,51.442931,-0.193128,2015-01-18 03:28:46.935
4306630,22355907,Entire home/apt,Westminster,Bayswater,1,5.0,7,3.0,583.0,7,51.517006,-0.197207,2015-01-18 09:57:24.035
4306769,67625,Entire home/apt,Westminster,Hyde Park,1,5.0,2,1.0,290.0,5,51.514295,-0.17637,2015-01-18 01:51:15.433
4306979,22357340,Private room,Tower Hamlets,Spitalfields & Banglatown,0,,1,1.0,131.0,1,51.517764,-0.076967,2015-01-17 22:37:51.047
4307301,3396891,Entire home/apt,Kensington and Chelsea,Colville,0,,4,2.0,562.0,7,51.513657,-0.200108,2015-01-18 03:16:07.459
4307338,1206753,Private room,Kensington and Chelsea,Colville,1,4.0,2,1.0,150.0,1,51.51546,-0.205052,2015-01-18 05:49:31.344
4307437,11656847,Private room,Wandsworth,Queenstown,0,,2,1.0,112.0,1,51.481935,-0.13636,2015-01-18 12:50:40.741
4307548,9031605,Entire home/apt,Westminster,West End,1,5.0,4,1.0,262.0,7,51.512868,-0.129777,2015-01-18 02:40:32.061
4307757,5448598,Entire home/apt,Kensington and Chelsea,Notting Dale,0,,4,2.0,356.0,1,51.510401,-0.212289,2015-01-17 23:18:45.699
4307869,1482187,Entire home/apt,Westminster,Lancaster Gate,2,5.0,6,2.0,280.0,2,51.516232,-0.186776,2015-01-18 07:09:17.604
4307938,2634607,Entire home/apt,Tower Hamlets,Whitechapel,0,,2,2.0,411.0,4,51.515854,-0.062434,2015-01-18 11:59:18.378
4308171,5693777,Entire home/apt,Westminster,West End,13,4.0,8,2.0,239.0,1,51.514286,-0.137581,2015-01-18 10:19:33.751
4308199,1492408,Private room,Hackney,Hoxton East & Shoreditch,8,3.5,2,1.0,112.0,1,51.530693,-0.080508,2015-01-18 12:21:26.445
4308282,19179717,Private room,Tower Hamlets,Weavers,6,3.0,2,1.0,94.0,1,51.528663,-0.072154,2015-01-18 00:10:03.799
4308636,4433823,Private room,Ealing,Hanger Hill,2,3.5,2,1.0,79.0,1,51.530324,-0.289028,2015-01-18 07:05:03.421
4309179,22367565,Private room,Lewisham,Telegraph Hill,1,5.0,2,1.0,122.0,1,51.466706,-0.049008,2015-01-18 09:10:07.899
4309417,2624588,Entire home/apt,Southwark,Cathedrals,3,5.0,4,2.0,748.0,2,51.507539,-0.101739,2015-01-18 07:57:21.571
4309786,22276516,Entire home/apt,Lewisham,Perry Vale,1,4.0,5,2.0,279.0,1,51.431846,-0.050091,2015-01-17 21:56:20.593
4309932,21038512,Private room,Tower Hamlets,Blackwall & Cubitt Town,3,5.0,4,1.0,88.0,1,51.497694,-0.012604,2015-01-18 08:09:37.516
4310128,22372305,Private room,Westminster,Church Street,7,4.5,2,1.0,129.0,2,51.523539,-0.171001,2015-01-18 04:02:46.592
4310222,1902740,Private room,Lewisham,Forest Hill,0,,3,1.0,75.0,1,51.432651,-0.065021,2015-01-18 10:34:29.340
4310347,22372305,Private room,Westminster,Church Street,10,4.0,2,1.0,127.0,2,51.522586,-0.170086,2015-01-18 01:24:58.317
4310422,9388211,Private room,Kensington and Chelsea,Campden,5,5.0,2,1.0,140.0,2,51.500464,-0.198323,2015-01-18 06:40:38.994
4310424,22374137,Private room,Bromley,Cray Valley West,3,5.0,2,1.0,56.0,1,51.406427,0.102539,2015-01-18 06:48:18.198
4310589,22363882,Entire home/apt,Lambeth,Stockwell,4,4.0,4,2.0,234.0,1,51.478921,-0.131529,2015-01-18 00:22:53.933
4310689,1591053,Entire home/apt,Islington,Hillrise,0,,2,0.0,93.0,3,51.568516,-0.132772,2015-01-18 07:25:25.938
4310745,6085816,Private room,Tower Hamlets,Weavers,0,,2,1.0,127.0,4,51.525012,-0.072221,2015-01-18 11:21:46.778
4311507,18146034,Private room,Westminster,Hyde Park,0,,2,1.0,93.0,5,51.51431,-0.175779,2015-01-18 10:56:46.517
4311519,22379282,Entire home/apt,Tower Hamlets,Island Gardens,0,,4,2.0,204.0,1,51.488445,-0.019432,2015-01-18 11:47:43.012
4312412,22050524,Entire home/apt,Islington,Clerkenwell,8,4.5,4,1.0,185.0,3,51.523365,-0.107154,2015-01-18 02:40:57.870
4313024,3681944,Entire home/apt,Westminster,West End,8,5.0,6,2.0,297.0,1,51.51592,-0.137979,2015-01-18 09:31:47.515
4313131,1792297,Entire home/apt,Richmond upon Thames,Barnes,0,,4,2.0,253.0,2,51.474224,-0.250217,2015-01-17 23:11:00.096
4313347,3054657,Private room,Westminster,Hyde Park,3,4.5,2,1.0,131.0,1,51.516265,-0.181445,2015-01-17 20:19:40.576
4313488,22391274,Entire home/apt,Greenwich,Kidbrooke with Hornfair,0,,3,2.0,243.0,2,51.473166,0.027113,2015-01-18 06:13:43.287
4313624,22393083,Private room,Waltham Forest,Endlebury,0,,2,1.0,140.0,1,51.632013,-0.005356,2015-01-17 21:47:30.664
4313755,21613665,Shared room,Newham,Stratford and New Town,16,5.0,1,1.0,52.0,1,51.547682,-0.006805,2015-01-18 07:01:21.346
4313788,7567462,Private room,Tower Hamlets,Weavers,0,,1,1.0,93.0,1,51.529743,-0.074263,2015-01-18 09:14:51.545
4313843,22394358,Private room,Barnet,Oakleigh,0,,1,1.0,103.0,1,51.638761,-0.172317,2015-01-18 13:16:55.182
4313847,2124094,Entire home/apt,Islington,Mildmay,0,,2,1.0,150.0,2,51.549102,-0.080395,2015-01-18 13:36:53.535
4313851,3517620,Entire home/apt,Tower Hamlets,St. Peter's,0,,4,2.0,280.0,1,51.525958,-0.056646,2015-01-18 13:54:22.579
4313975,22394707,Private room,Tower Hamlets,Blackwall & Cubitt Town,1,5.0,2,1.0,159.0,1,51.493626,-0.005987,2015-01-18 04:30:52.032
4314316,4443181,Entire home/apt,Southwark,Camberwell Green,2,5.0,4,1.0,150.0,1,51.47799,-0.088003,2015-01-18 10:24:17.918
4314370,19795430,Entire home/apt,Hackney,Dalston,2,5.0,6,3.0,279.0,2,51.544726,-0.073828,2015-01-17 17:08:49.364
4314373,22397232,Private room,Tower Hamlets,Bow East,0,,2,1.0,140.0,1,51.532688,-0.025725,2015-01-17 20:27:22.491
4314594,22061880,Entire home/apt,Tower Hamlets,Bethnal Green,0,,3,1.0,224.0,3,51.520631,-0.055478,2015-01-18 11:59:51.882
4314982,18582406,Entire home/apt,Kensington and Chelsea,Queen's Gate,0,,3,2.0,562.0,14,51.502176,-0.187063,2015-01-18 03:21:07.867
4315980,185193,Entire home/apt,Islington,Holloway,7,4.5,2,1.0,135.0,4,51.548778,-0.126465,2015-01-18 01:30:55.208
4316037,21320413,Private room,Camden,West Hampstead,1,5.0,2,1.0,150.0,2,51.54504,-0.190034,2015-01-18 05:28:49.781
4316169,20437955,Private room,Southwark,Grange,1,5.0,2,1.0,122.0,1,51.492785,-0.07595,2015-01-17 20:44:18.411
4316335,22083745,Private room,Lambeth,Vassall,2,5.0,2,1.0,112.0,1,51.474326,-0.103894,2015-01-18 08:21:34.050
4316405,1286154,Shared room,Lewisham,New Cross,0,,1,1.0,112.0,1,51.47814,-0.025249,2015-01-18 13:26:42.412
4316675,9177213,Private room,Hammersmith and Fulham,Parsons Green and Walham,0,,2,1.0,103.0,2,51.470265,-0.206907,2015-01-17 20:19:43.709
4317161,1954810,Entire home/apt,Hackney,Hackney Central,1,5.0,2,1.0,159.0,2,51.547809,-0.06192,2015-01-18 12:32:19.574
4317658,18593238,Private room,Haringey,Tottenham Green,0,,2,1.0,51.0,1,51.580931,-0.069585,2015-01-18 11:27:31.910
4317691,22416092,Private room,Croydon,Norbury,1,4.0,1,1.0,54.0,3,51.407234,-0.123302,2015-01-18 13:54:42.304
4317771,13557337,Entire home/apt,Tower Hamlets,Bow East,1,4.0,4,2.0,140.0,1,51.531685,-0.021148,2015-01-18 01:25:49.407
4318155,22419050,Private room,Haringey,Highgate,1,5.0,2,1.0,103.0,1,51.573858,-0.147714,2015-01-18 10:20:21.598
4319671,19857936,Entire home/apt,Westminster,Bryanston and Dorset Square,4,5.0,4,2.0,462.0,1,51.523369,-0.16368,2015-01-18 08:54:54.340
4319985,10867963,Private room,Southwark,Cathedrals,3,5.0,2,1.0,166.0,3,51.50623,-0.094324,2015-01-18 13:08:45.788
4320006,6543906,Private room,Kingston upon Thames,Old Malden,2,3.5,2,1.0,94.0,1,51.388373,-0.259561,2015-01-17 20:30:51.818
4320102,15261588,Entire home/apt,Richmond upon Thames,Twickenham Riverside,2,5.0,2,1.0,150.0,7,51.455035,-0.312408,2015-01-18 03:21:30.300
4320214,618129,Entire home/apt,Hackney,Hackney Wick,0,,2,1.0,365.0,7,51.541528,-0.048208,2015-01-18 11:09:57.357
4320335,11792887,Private room,Wandsworth,Nightingale,7,5.0,2,1.0,112.0,2,51.444291,-0.157858,2015-01-18 01:44:02.573
4320648,22432675,Entire home/apt,Kensington and Chelsea,Norland,0,,6,3.0,467.0,4,51.50691,-0.214402,2015-01-18 05:41:38.432
4321149,14960591,Private room,Richmond upon Thames,Hampton,0,,2,1.0,99.0,1,51.421106,-0.374896,2015-01-18 04:56:58.096
4321339,3172799,Private room,Hackney,Hackney Downs,2,5.0,2,1.0,84.0,1,51.561884,-0.062153,2015-01-18 00:15:43.584
4321504,10280706,Entire home/apt,Hackney,Hoxton East & Shoreditch,3,5.0,2,2.0,150.0,1,51.526158,-0.08006,2015-01-18 11:51:44.740
4321756,5262292,Private room,Tower Hamlets,Canary Wharf,0,,2,1.0,186.0,3,51.50216,-0.018625,2015-01-18 11:36:16.142
4321814,15551809,Private room,Southwark,Cathedrals,4,5.0,2,1.0,92.0,2,51.492388,-0.103364,2015-01-17 21:38:36.821
4321822,22439263,Entire home/apt,Tower Hamlets,Whitechapel,1,4.0,2,1.0,148.0,4,51.511164,-0.069979,2015-01-17 22:15:21.124
4322168,22441034,Entire home/apt,Greenwich,Woolwich Riverside,9,4.5,6,2.0,107.0,1,51.49456,0.072412,2015-01-18 04:35:40.030
4322193,5738526,Private room,Hackney,Hoxton East & Shoreditch,3,4.5,2,1.0,178.0,1,51.523739,-0.078363,2015-01-18 06:19:43.082
4322194,301707,Private room,Islington,Bunhill,2,4.5,2,1.0,168.0,1,51.520838,-0.100641,2015-01-18 06:23:54.377
4322397,5738526,Entire home/apt,Hackney,Hoxton East & Shoreditch,1,5.0,4,2.0,421.0,1,51.524693,-0.079693,2015-01-18 02:45:00.088
4322566,9245904,Entire home/apt,Tower Hamlets,Stepney Green,0,,7,1.0,122.0,1,51.515954,-0.054003,2015-01-17 20:31:13.216
4322617,21975828,Private room,Southwark,Riverside,14,4.5,2,1.0,73.0,1,51.495375,-0.060256,2015-01-18 00:06:15.898
4322699,22430579,Private room,Hackney,Homerton,5,4.5,2,1.0,73.0,1,51.547264,-0.05169,2015-01-18 05:53:28.872
4322797,22443609,Entire home/apt,Ealing,Southfield,0,,3,2.0,150.0,3,51.495905,-0.260248,2015-01-18 12:52:10.455
4322908,22445053,Private room,Westminster,Bryanston and Dorset Square,2,4.0,2,1.0,150.0,1,51.524191,-0.161529,2015-01-18 02:41:23.905
4322979,21975828,Private room,Southwark,Riverside,14,4.0,2,1.0,54.0,1,51.498499,-0.060882,2015-01-18 07:34:41.758
4323553,1239981,Entire home/apt,Hackney,Clissold,1,5.0,5,2.0,215.0,2,51.552892,-0.080515,2015-01-18 11:56:38.272
4323559,10132652,Private room,Hackney,Hackney Central,1,,1,1.0,60.0,1,51.544024,-0.061665,2015-01-18 12:23:02.571
4323671,20859953,Entire home/apt,Westminster,Westbourne,3,4.5,4,2.0,187.0,3,51.523949,-0.190737,2015-01-18 02:20:12.799
4323709,348451,Entire home/apt,Lewisham,Forest Hill,1,4.0,8,4.0,355.0,5,51.440428,-0.058378,2015-01-18 04:57:07.085
4323742,22449636,Entire home/apt,Lambeth,St. Leonard's,0,,6,2.0,308.0,7,51.423836,-0.130717,2015-01-18 07:14:38.041
4323811,16098823,Entire home/apt,Barnet,Childs Hill,2,5.0,6,1.0,140.0,1,51.563553,-0.204748,2015-01-18 12:05:42.939
4323937,17546105,Entire home/apt,Camden,Cantelowes,4,4.5,5,2.0,225.0,1,51.543996,-0.140967,2015-01-18 03:01:27.471
4323993,16165558,Entire home/apt,Hackney,Clissold,2,4.5,2,1.0,131.0,1,51.559068,-0.088725,2015-01-18 06:53:45.760
4324737,4706467,Private room,Islington,Highbury East,4,3.0,2,1.0,84.0,1,51.549501,-0.107762,2015-01-18 05:13:31.336
4325207,2352875,Private room,Hammersmith and Fulham,Sands End,1,5.0,1,1.0,112.0,1,51.465174,-0.193557,2015-01-18 02:20:21.691
4325503,6878754,Private room,Southwark,Peckham Rye,4,5.0,1,1.0,30.0,1,51.458061,-0.067467,2015-01-18 05:01:03.233
4326429,20560641,Private room,Lambeth,St. Leonard's,0,,6,1.0,225.0,1,51.432165,-0.131339,2015-01-17 22:05:41.716
4326511,14148041,Private room,Newham,Green Street West,13,4.5,2,1.0,60.0,1,51.543434,0.028719,2015-01-18 03:55:13.892
4326996,22469191,Private room,Southwark,Newington,0,,2,1.0,281.0,1,51.487862,-0.10443,2015-01-18 02:01:20.354
4327079,22469507,Private room,Camden,Camden Town with Primrose Hill,1,5.0,1,1.0,112.0,1,51.537593,-0.142348,2015-01-18 07:46:58.427
4327315,9147979,Private room,Lambeth,Stockwell,2,3.5,3,1.0,93.0,1,51.47823,-0.119308,2015-01-18 06:24:00.509
4327336,2939531,Entire home/apt,Tower Hamlets,St. Katharine's & Wapping,4,4.5,4,2.0,204.0,3,51.505666,-0.068996,2015-01-18 07:50:31.876
4327385,22470058,Entire home/apt,Newham,Stratford and New Town,0,,6,2.0,224.0,2,51.547691,-0.011571,2015-01-18 11:18:54.061
4327584,18024454,Entire home/apt,Haringey,Hornsey,3,4.5,6,2.0,168.0,1,51.587631,-0.116057,2015-01-18 07:18:33.966
4327702,11501535,Private room,Tower Hamlets,Bethnal Green,1,5.0,2,1.0,66.0,3,51.529036,-0.052385,2015-01-17 21:35:15.530
4327857,56104,Entire home/apt,Camden,Kentish Town,1,5.0,2,1.0,150.0,3,51.552806,-0.140672,2015-01-18 08:26:21.650
4328030,21917665,Private room,Tower Hamlets,Weavers,4,4.5,2,1.0,112.0,1,51.525238,-0.074435,2015-01-18 02:45:21.707
4328213,15844396,Private room,Tower Hamlets,Limehouse,0,,2,1.0,150.0,3,51.511554,-0.0389,2015-01-17 21:30:35.520
4328273,1432477,Entire home/apt,Kensington and Chelsea,Colville,1,4.0,5,2.0,204.0,3,51.513001,-0.203546,2015-01-18 01:47:47.536
4328330,20219486,Entire home/apt,Westminster,St. James's,0,,2,1.0,411.0,1,51.511594,-0.118573,2015-01-18 05:46:48.240
4328379,16346411,Private room,Lambeth,Larkhall,2,3.5,2,1.0,75.0,1,51.471104,-0.122133,2015-01-18 09:07:42.938
4328413,21391356,Entire home/apt,Lambeth,Ferndale,2,5.0,4,1.0,112.0,1,51.467627,-0.117709,2015-01-18 11:36:46.353
4328506,8992969,Entire home/apt,Hackney,Haggerston,2,5.0,2,1.0,131.0,3,51.533955,-0.06498,2015-01-18 00:06:35.137
4328539,20219486,Entire home/apt,Westminster,St. James's,0,,3,1.0,468.0,3,51.510814,-0.119112,2015-01-18 02:33:33.277
4328546,7732824,Entire home/apt,Westminster,Church Street,0,,2,1.0,225.0,3,51.521867,-0.166343,2015-01-18 03:01:47.584
4328591,20219486,Entire home/apt,Westminster,St. James's,0,,4,2.0,598.0,3,51.511447,-0.118044,2015-01-18 06:06:16.019
4328611,5388346,Entire home/apt,Lambeth,Tulse Hill,7,5.0,4,2.0,241.0,1,51.447429,-0.111112,2015-01-18 07:30:22.772
4328624,20219486,Entire home/apt,Westminster,Hyde Park,0,,4,2.0,467.0,3,51.514412,-0.178272,2015-01-18 08:22:20.794
4328625,5000017,Private room,Islington,St. Peter's,2,5.0,2,1.0,93.0,1,51.539704,-0.092253,2015-01-18 08:26:28.361
4328659,20219486,Entire home/apt,Westminster,Lancaster Gate,0,,6,3.0,654.0,3,51.513897,-0.178713,2015-01-18 10:53:15.310
4329023,4013239,Entire home/apt,Kensington and Chelsea,Queen's Gate,6,4.0,3,1.0,258.0,1,51.495784,-0.183392,2015-01-18 00:28:56.467
4329337,13944659,Private room,Lambeth,Thurlow Park,4,5.0,1,1.0,52.0,2,51.43676,-0.100319,2015-01-18 04:36:07.819
